,电影,评分,链接,类型,地区,上映地点,时长(min),上映时间
3528,街区大作战,6.2,http://maoyan.com/films/53448,"喜剧,动作,科幻","英国,法国",英国上映,88.0,2011.0
3531,美人鱼,6.3,http://maoyan.com/films/18788,"喜剧,奇幻,爱情","美国,澳大利亚",美国上映,104.0,2006.0
3533,猿创世界之熊孩子部落,8.2,http://maoyan.com/films/345299,"动画,冒险,喜剧",中国大陆,大陆上映,80.0,2016.0
3535,红河,7.0,http://maoyan.com/films/772,"剧情,爱情",中国大陆,大陆上映,103.0,2009.0
3537,洛城机密,8.3,http://maoyan.com/films/1372,"犯罪,剧情,悬疑",美国,美国上映,138.0,1997.0
3538,以爱为名,8.2,http://maoyan.com/films/1204979,"剧情,爱情","中国大陆,中国台湾",大陆上映,88.0,2017.0
3539,杀死甘瑟,4.7,http://maoyan.com/films/367764,"喜剧,动作,犯罪",美国,美国上映,93.0,2017.0
3540,極樂宿舍,0.0,http://maoyan.com/films/345095,喜剧,中国台湾,台湾上映,116.0,2016.0
3541,李献计历险记,6.9,http://maoyan.com/films/716,"爱情,冒险,奇幻",中国大陆,大陆上映,90.0,2011.0
3545,死亡飞车3：地狱烈焰,6.4,http://maoyan.com/films/329386,动作,美国,加拿大上映,105.0,2012.0
3550,夺命金,7.2,http://maoyan.com/films/68,"惊悚,犯罪",中国香港,大陆上映,107.0,2012.0
3552,只有我不在的街道,3.5,http://maoyan.com/films/343911,剧情,日本,日本上映,120.0,2016.0
3553,黑色动画电影精粹,8.7,http://maoyan.com/films/16228,动画,美国,大陆上映,83.0,1999.0
3554,秘密防御,6.4,http://maoyan.com/films/34642,惊悚,法国,大陆上映,100.0,2008.0
3555,发条橙,8.3,http://maoyan.com/films/1328,"犯罪,剧情,科幻","英国,美国",美国上映,136.0,1971.0
3556,魔都凶音,6.8,http://maoyan.com/films/346655,"恐怖,惊悚,悬疑",中国大陆,大陆上映,87.0,2016.0
3557,两杆大烟枪,8.7,http://maoyan.com/films/2204,"犯罪,惊悚,喜剧",英国,英国上映,107.0,1998.0
3558,糖果世界大冒险,7.9,http://maoyan.com/films/249307,"动画,冒险,奇幻",中国大陆,大陆上映,81.0,2016.0
3559,你好，陌生人,7.6,http://maoyan.com/films/61534,"喜剧,爱情",泰国,泰国上映,130.0,2010.0
3560,赏金,0.0,http://maoyan.com/films/338332,"剧情,悬疑,犯罪",美国,美国上映,90.0,2016.0
3561,情色沙漠,5.7,http://maoyan.com/films/13159,"剧情,情色","法国,德国,美国",法国上映,119.0,2003.0
3562,小森林 夏秋篇,7.0,http://maoyan.com/films/247947,"剧情,家庭",日本,日本上映,111.0,2014.0
3563,午夜拍门,0.0,http://maoyan.com/films/573237,"动作,爱情,悬疑",中国大陆,大陆上映,90.0,2011.0
3564,风雨哈佛路,8.2,http://maoyan.com/films/15694,"剧情,传记",美国,美国上映,104.0,2003.0
3565,火云端,6.9,http://maoyan.com/films/344092,剧情,中国大陆,大陆上映,118.0,2015.0
3566,《超人复活》夭折记,7.0,http://maoyan.com/films/341501,纪录片,美国,美国上映,104.0,2015.0
3568,泰姬陵：永恒的爱情故事,0.0,http://maoyan.com/films/315121,"剧情,爱情,歌舞","美国,印度,巴基斯坦",英国上映,164.0,2005.0
3569,黑熊,0.0,http://maoyan.com/films/448425,"喜剧,惊悚,短片","比利时,法国",布鲁塞尔短片电影节上映,15.0,2015.0
3570,黄金罗盘,6.1,http://maoyan.com/films/18802,"冒险,家庭,奇幻","美国,英国",大陆上映,113.0,2008.0
3571,夺标,5.4,http://maoyan.com/films/78819,动作,中国香港,大陆上映,120.0,2008.0
3573,红莲之蓬莱岛,7.5,http://maoyan.com/films/16956,"喜剧,动作,动画,冒险",日本,大陆上映,86.0,2004.0
3576,落叶归根,7.2,http://maoyan.com/films/145,"剧情,喜剧","中国大陆,中国香港",大陆上映,110.0,2007.0
3577,我愿意,7.6,http://maoyan.com/films/79,"喜剧,爱情",中国大陆,大陆上映,90.0,2012.0
3578,热天午后,8.0,http://maoyan.com/films/2227,"剧情,喜剧,犯罪",美国,美国上映,125.0,1975.0
3579,神奇队长,7.9,http://maoyan.com/films/337157,"剧情,喜剧,家庭",美国,圣丹斯电影节上映,118.0,2016.0
3580,纯粹,7.4,http://maoyan.com/films/53600,剧情,瑞典,瑞典上映,102.0,2010.0
3581,钢铁苍穹,6.9,http://maoyan.com/films/613,"动作,科幻,喜剧","德国,芬兰,澳大利亚",芬兰上映,93.0,2012.0
3582,凯撒万岁,6.5,http://maoyan.com/films/249893,"喜剧,剧情,歌舞","英国,美国",美国上映,100.0,2016.0
3584,爱人,6.9,http://maoyan.com/films/16885,爱情,韩国,韩国上映,98.0,2005.0
3585,狂蟒之灾,6.8,http://maoyan.com/films/7832,"动作,冒险,惊悚","巴西,美国,秘鲁",美国上映,89.0,1997.0
3586,雨人,8.0,http://maoyan.com/films/1274,剧情,美国,美国上映,133.0,1988.0
3587,世界末日,7.6,http://maoyan.com/films/1678,"动作,科幻,冒险,灾难",美国,美国上映,153.0,1998.0
3588,科洛弗道10号,6.9,http://maoyan.com/films/334657,"科幻,悬疑,惊悚",美国,美国上映,105.0,2016.0
3589,恋爱教父之三个“坏”家伙,6.6,http://maoyan.com/films/337118,"喜剧,爱情",中国大陆,大陆上映,97.0,2016.0
3590,奔跑吧！裤衩,0.0,http://maoyan.com/films/1182444,"剧情,喜剧,爱情",中国大陆,大陆上映,70.0,2016.0
3592,小武,8.0,http://maoyan.com/films/200564,剧情,"中国香港,中国大陆",大陆上映,108.0,1997.0
3594,角斗士,8.5,http://maoyan.com/films/2373,"动作,冒险,剧情","英国,美国",大陆上映,155.0,2000.0
3595,异形3,7.0,http://maoyan.com/films/5782,"惊悚,科幻",美国,美国上映,114.0,1992.0
3596,车在囧途,5.1,http://maoyan.com/films/132,"喜剧,爱情",中国大陆,大陆上映,90.0,2012.0
3597,伤物语3：冷血篇,9.2,http://maoyan.com/films/592742,"喜剧,动画,奇幻",日本,日本上映,83.0,2017.0
3598,儿童总裁,0.0,http://maoyan.com/films/1136162,喜剧,中国大陆,大陆上映,68.0,2016.0
3601,超级名模2,4.8,http://maoyan.com/films/248752,喜剧,美国,美国上映,100.0,2016.0
3607,非常嫌疑犯,8.4,http://maoyan.com/films/1313,"犯罪,悬疑,惊悚","德国,美国",美国上映,106.0,1995.0
3609,谍影重重2,0.0,http://maoyan.com/films/228924,"动作,冒险,悬疑","美国,德国",大陆上映,108.0,2004.0
3613,约定倒计时,8.3,http://maoyan.com/films/248584,"喜剧,爱情",中国大陆,大陆上映,92.0,2015.0
3614,四平青年之浩哥大战古惑仔,0.0,http://maoyan.com/films/1196760,"剧情,喜剧",中国大陆,大陆上映,60.0,2016.0
3615,小英雄雨来,4.4,http://maoyan.com/films/323031,"剧情,家庭",中国大陆,大陆上映,92.0,2009.0
3616,Swimsuit Illustrated: Girls of California,0.0,http://maoyan.com/films/1001814,记录片,美国,美国上映,48.0,2003.0
3617,爱情冻住了,7.2,http://maoyan.com/films/672212,"喜剧,爱情",中国台湾,大陆上映,95.0,2017.0
3618,女性瘾者,7.0,http://maoyan.com/films/71418,"剧情,情色","丹麦,德国,法国,比利时,英国",丹麦上映,118.0,2013.0
3620,天下归心,7.0,http://maoyan.com/films/248433,"纪录片,戏曲",中国大陆,北京国际电影节上映,140.0,2015.0
3621,勇者行动,7.2,http://maoyan.com/films/63645,"动作,冒险,惊悚",美国,美国上映,110.0,2012.0
3622,拍得不错,0.0,http://maoyan.com/films/346259,"惊悚,恐怖,戏曲,脱口秀",中国香港,中国香港上映,95.0,2016.0
3625,史蒂夫·乔布斯,7.9,http://maoyan.com/films/246485,"剧情,传记",美国,美国上映,122.0,2015.0
3626,永远的蝙蝠侠,6.5,http://maoyan.com/films/4049,"动作,犯罪,奇幻,惊悚","美国,英国",美国上映,121.0,1995.0
3627,开心鬼救开心鬼,6.7,http://maoyan.com/films/12295,"喜剧,奇幻,恐怖",中国香港,中国香港上映,88.0,1990.0
3629,杀手没有假期,8.0,http://maoyan.com/films/27589,"剧情,喜剧,犯罪","英国,美国",英国上映,107.0,2008.0
3630,越空狂龙,6.6,http://maoyan.com/films/5584,"动作,犯罪,科幻",美国,美国上映,115.0,1993.0
3631,金福南杀人事件的始末,7.9,http://maoyan.com/films/60391,"惊悚,恐怖,犯罪",韩国,韩国上映,116.0,2010.0
3633,世界尽头,7.4,http://maoyan.com/films/78784,"喜剧,动作,科幻",英国,英国上映,109.0,2013.0
3634,机械师,7.8,http://maoyan.com/films/781,"剧情,悬疑,惊悚","西班牙,美国",圣丹斯电影节上映,101.0,2004.0
3635,憨豆的黄金周,7.3,http://maoyan.com/films/237950,"喜剧,家庭","英国,法国,德国",大陆上映,90.0,2007.0
3636,判我有罪,6.5,http://maoyan.com/films/343082,"悬疑,剧情",中国大陆,大陆上映,102.0,2016.0
3637,地球,9.4,http://maoyan.com/films/343212,纪录片,"英国,德国,美国",英国上映,90.0,2007.0
3638,海贼王剧场版10：强者天下,8.6,http://maoyan.com/films/53715,"动画,奇幻",日本,大陆上映,113.0,2009.0
3639,舌尖上的新年,8.7,http://maoyan.com/films/337511,纪录片,中国大陆,大陆上映,89.0,2016.0
3640,步履不停,8.8,http://maoyan.com/films/32124,"剧情,家庭",日本,日本上映,115.0,2008.0
3641,如果,7.7,http://maoyan.com/films/12800,剧情,英国,英国上映,111.0,1968.0
3642,海角七号,7.4,http://maoyan.com/films/42787,"喜剧,剧情,音乐",中国台湾,大陆上映,129.0,2009.0
3643,鬼哭神嚎,6.3,http://maoyan.com/films/230450,"悬疑,剧情,恐怖",美国,美国上映,90.0,2005.0
3644,超人2：理查德·唐纳剪辑版,6.7,http://maoyan.com/films/25178,"动作,科幻","美国,英国",大陆上映,115.0,2006.0
3645,我恨你的十件事,7.5,http://maoyan.com/films/4599,"喜剧,爱情",美国,美国上映,97.0,1999.0
3646,阴阳路,6.8,http://maoyan.com/films/18009,恐怖,中国香港,中国香港上映,98.0,1997.0
3648,灰姑娘的选择,0.0,http://maoyan.com/films/354120,"喜剧,动作,爱情,歌舞",印度,印度上映,134.0,2000.0
3650,他们先杀了我父亲：一个柬埔寨女儿的回忆录,7.3,http://maoyan.com/films/341631,"剧情,历史,传记","柬埔寨,美国",暹粒首映上映,136.0,2017.0
3651,龙先生,0.0,http://maoyan.com/films/1200252,剧情,"日本,中国香港,中国台湾",柏林国际电影节上映,129.0,2017.0
3654,Arî kyatto,0.0,http://maoyan.com/films/1203163,喜剧,日本,上海国际电影节上映,129.0,2017.0
3655,古畑任三郎 公平的杀人者,8.7,http://maoyan.com/films/67181,悬疑,日本,大陆上映,91.0,2006.0
3656,荒岛余生,8.5,http://maoyan.com/films/6312,"冒险,剧情",美国,美国上映,143.0,2000.0
3657,僵尸至尊,7.3,http://maoyan.com/films/122209,"喜剧,恐怖,动作",中国香港,中国香港上映,88.0,1991.0
3658,八仙饭店之人肉叉烧包,7.1,http://maoyan.com/films/16604,"惊悚,恐怖,犯罪",中国香港,中国香港上映,96.0,1993.0
3659,水神娃,0.0,http://maoyan.com/films/1205604,"动画,冒险",中国大陆,大陆上映,84.0,2017.0
3661,胡佛,7.5,http://maoyan.com/films/422,"传记,剧情",美国,美国上映,137.0,2011.0
3664,科利奥兰纳斯,8.9,http://maoyan.com/films/346237,"剧情,战争,戏曲",英国,美国/德国上映,180.0,2014.0
3666,世界,7.5,http://maoyan.com/films/234633,剧情,中国大陆,大陆上映,105.0,2005.0
3667,Z字特攻队,5.5,http://maoyan.com/films/4039,"剧情,动作,历史,战争","澳大利亚,中国台湾",台湾上映,93.0,1982.0
3668,不愿沉默的知了,0.0,http://maoyan.com/films/345080,"剧情,爱情",中国大陆,大陆上映,100.0,2016.0
3669,死亡笔记：点亮新世界,5.6,http://maoyan.com/films/342745,"剧情,犯罪,惊悚",日本,日本上映,135.0,2016.0
3671,Hot Summer Nights,0.0,http://maoyan.com/films/342375,剧情,美国,西南偏南电影节上映,90.0,2017.0
3672,玩命快递3,8.5,http://maoyan.com/films/38691,"动作,犯罪",法国,大陆上映,104.0,2009.0
3673,我是山姆,8.8,http://maoyan.com/films/12066,"剧情,家庭",美国,美国上映,132.0,2001.0
3674,纳尼亚传奇2：凯斯宾王子,6.5,http://maoyan.com/films/18803,"动作,冒险,奇幻","美国,波兰,斯洛文尼亚,捷克",大陆上映,150.0,2008.0
3675,我的左手,7.0,http://maoyan.com/films/247298,"剧情,战争",中国大陆,大陆上映,90.0,2007.0
3676,夜莺,8.1,http://maoyan.com/films/76903,"剧情,家庭","中国大陆,法国",大陆上映,92.0,2014.0
3677,征婚启事,7.8,http://maoyan.com/films/12483,"喜剧,剧情,爱情",中国台湾,台湾上映,104.0,1998.0
3680,震荡效应,7.1,http://maoyan.com/films/342468,"剧情,运动","英国,澳大利亚,美国",美国上映,123.0,2015.0
3681,哆啦A梦：大雄的秘密道具博物馆,7.0,http://maoyan.com/films/246513,动画,日本,日本上映,104.0,2013.0
3682,刺痛我,7.4,http://maoyan.com/films/61323,动画,中国大陆,大陆上映,103.0,2010.0
3683,潘多拉的世界,8.3,http://maoyan.com/films/58139,"科幻,短片",美国,美国上映,4.0,2009.0
3684,借东西的小人阿莉埃蒂,8.8,http://maoyan.com/films/57212,"动画,奇幻",日本,日本上映,94.0,2010.0
3687,审死官,8.8,http://maoyan.com/films/17075,喜剧,中国香港,中国香港上映,102.0,1992.0
3689,风之颜色,0.0,http://maoyan.com/films/471377,"剧情,爱情","日本,韩国",富川奇幻电影节上映,119.0,2017.0
3690,环游地球八十天,5.6,http://maoyan.com/films/13396,"喜剧,动作,冒险","美国,德国,爱尔兰,英国",美国上映,120.0,2004.0
3691,决战猩球,6.6,http://maoyan.com/films/10362,"动作,科幻,惊悚",美国,大陆上映,119.0,2002.0
3695,大丈夫,7.9,http://maoyan.com/films/10899,"喜剧,剧情",中国香港,中国香港上映,98.0,2003.0
3698,机器,7.5,http://maoyan.com/films/880170,纪录片,印度,IDFA上映,71.0,2016.0
3699,虫虫危机,7.6,http://maoyan.com/films/1222,"动画,喜剧,冒险",美国,美国上映,95.0,1998.0
3700,了不起的狐狸爸爸,7.8,http://maoyan.com/films/19238,"动画,冒险,喜剧",美国,美国上映,87.0,2009.0
3701,公众之敌,7.3,http://maoyan.com/films/36116,"传记,历史,犯罪",美国,美国上映,140.0,2009.0
3702,贱女孩,7.0,http://maoyan.com/films/13670,"喜剧,剧情","美国,加拿大",美国上映,97.0,2004.0
3703,村长相声哥,0.0,http://maoyan.com/films/344432,"剧情,喜剧,爱情",中国大陆,大陆上映,97.0,2017.0
3706,维克多·弗兰肯斯坦,6.2,http://maoyan.com/films/248711,"剧情,恐怖,科幻",美国,美国上映,109.0,2015.0
3707,高海拔之恋Ⅱ,7.3,http://maoyan.com/films/7,爱情,"中国大陆,中国香港",大陆上映,112.0,2012.0
3708,杰出公民,0.0,http://maoyan.com/films/854801,"剧情,喜剧","阿根廷,西班牙",威尼斯国际电影节上映,118.0,2016.0
3709,情人,7.9,http://maoyan.com/films/1272,"爱情,情色,传记","法国,英国,越南",法国上映,115.0,1992.0
3711,秘密,7.2,http://maoyan.com/films/59456,惊悚,韩国,大陆上映,110.0,2009.0
3712,致命弯道4：血腥起源,4.8,http://maoyan.com/films/68929,恐怖,美国,大陆上映,93.0,2011.0
3713,时间中的孩子,0.0,http://maoyan.com/films/1204161,剧情,英国,英国上映,90.0,2017.0
3714,速度超越激情,7.0,http://maoyan.com/films/248950,喜剧,美国,美国上映,99.0,2015.0
3715,狂蟒之灾4,4.3,http://maoyan.com/films/38355,"动作,惊悚,冒险,灾难","罗马尼亚,美国",大陆上映,89.0,2009.0
3716,生化药尸,0.0,http://maoyan.com/films/1203943,"喜剧,动作,惊悚",中国香港,大陆上映,90.0,2017.0
3717,出租车司机,0.0,http://maoyan.com/films/1175739,短片,中国大陆,大陆上映,9.0,2014.0
3718,神奇宝贝剧场版：光轮的超魔神胡巴,0.0,http://maoyan.com/films/344883,动画,日本,大陆上映,70.0,2015.0
3719,进入《机械师：复活》：工程续集 Engineering the Sequel: Inside `Mechanic: Resurrection`,0.0,http://maoyan.com/films/1206693,"纪录片,短片",美国,美国上映,10.0,2016.0
3722,双雄,7.0,http://maoyan.com/films/78520,"动作,惊悚,犯罪","英国,美国",大陆上映,99.0,2013.0
3723,一个叫欧维的男人决定去死,7.6,http://maoyan.com/films/505708,剧情,瑞典,瑞典上映,116.0,2015.0
3724,人体蜈蚣,4.6,http://maoyan.com/films/55112,"剧情,恐怖,惊悚",荷兰,大陆上映,92.0,2008.0
3726,中国城,7.0,http://maoyan.com/films/248917,剧情,韩国,韩国上映,110.0,2015.0
3727,烟花,0.0,http://maoyan.com/films/109667,"喜剧,爱情,歌舞","西德,瑞士",WestGermany上映,97.0,1954.0
3729,那年我对你的承诺,0.0,http://maoyan.com/films/368059,"喜剧,爱情",中国大陆,大陆上映,90.0,2016.0
3730,敦刻尔克大撤退,0.0,http://maoyan.com/films/313670,"剧情,纪录片,历史",英国,英国上映,180.0,2004.0
3733,七剑,7.8,http://maoyan.com/films/14142,"动作,古装,武侠","中国大陆,中国香港,韩国",大陆上映,153.0,2005.0
3735,会计刺客,7.4,http://maoyan.com/films/249006,"剧情,动作,惊悚,犯罪",美国,美国上映,128.0,2016.0
3736,铁血精英,7.9,http://maoyan.com/films/67,"动作,惊悚","英国,澳大利亚",大陆上映,116.0,2012.0
3737,雏菊,8.3,http://maoyan.com/films/239534,爱情,"韩国,中国香港",大陆上映,110.0,2006.0
3738,憨豆特工,7.3,http://maoyan.com/films/216582,"动作,冒险,喜剧","英国,法国",大陆上映,88.0,2003.0
3739,剧场版 进击的巨人 前篇 红莲之箭,7.0,http://maoyan.com/films/248986,动画,日本,日本上映,119.0,2014.0
3740,特种兵王2使命抉择,0.0,http://maoyan.com/films/1208159,"剧情,动作,战争",中国大陆,大陆上映,62.0,2017.0
3741,新女儿,4.7,http://maoyan.com/films/28385,"惊悚,恐怖",美国,大陆上映,108.0,2010.0
3742,盛夏光年,7.3,http://maoyan.com/films/23512,"剧情,爱情",中国台湾,台湾上映,105.0,2006.0
3743,花牌情缘 上之句,4.7,http://maoyan.com/films/341184,剧情,日本,日本上映,111.0,2016.0
3744,西楚霸王,7.1,http://maoyan.com/films/10883,"动作,剧情,历史","中国香港,中国大陆",中国香港上映,123.0,1994.0
3745,伊甸湖,7.3,http://maoyan.com/films/38387,"剧情,犯罪,惊悚",英国,英国上映,91.0,2008.0
3746,暴力街区13：终极,7.1,http://maoyan.com/films/41571,"动作,科幻",法国,法国上映,101.0,2009.0
3747,生化危机：复仇,7.1,http://maoyan.com/films/1180890,"动作,动画,恐怖,冒险",日本,日本上映,97.0,2017.0
3748,记忆的倒影,5.0,http://maoyan.com/films/28962,"惊悚,恐怖",美国,大陆上映,105.0,2007.0
3749,圣杯骑士,5.8,http://maoyan.com/films/246402,"剧情,爱情",美国,柏林国际电影节上映,118.0,2015.0
3752,绝战,2.5,http://maoyan.com/films/361172,"动作,战争,剧情",中国大陆,大陆上映,95.0,2016.0
3753,爱有来生,7.2,http://maoyan.com/films/17,"剧情,爱情",中国大陆,大陆上映,96.0,2009.0
3754,动物园长的夫人,7.0,http://maoyan.com/films/337219,"剧情,传记,历史","捷克,英国,美国",圣何塞电影节上映,124.0,2017.0
3755,死亡湖,4.4,http://maoyan.com/films/27009,"惊悚,恐怖",美国,大陆上映,90.0,2008.0
3756,特种兵之战狼行动,0.0,http://maoyan.com/films/1205412,"剧情,动作",中国大陆,大陆上映,70.0,2017.0
3757,新不了情,8.2,http://maoyan.com/films/1841,"剧情,爱情",中国香港,中国香港上映,105.0,1993.0
3759,猜火车,8.2,http://maoyan.com/films/1459,"犯罪,剧情",英国,英国上映,94.0,1996.0
3762,老店,7.0,http://maoyan.com/films/248129,剧情,中国大陆,大陆上映,136.0,1990.0
